Sku,Ltv Sales Adjusted Margin Dollars,Ltv Purchases Cnt,Total Amt,Ltv Sales,Ltv Return Cnt,Ltv Margin Dollars
1,38.785,4,49.95,162.92,0,34.46
2,0.89,1,1.99,1.99,0,0.89
3,735.685,7,34.97,807.3,0,-33.01
6,257.879,4,297.14,807.14,0,171.76
4,-147.177,7,68.96,734.85,1,-57.55
1,133.943,4,329.99,737.94,0,58.33
2,100.127,2,219.98,663.94,1,51.37
4,59.02,1,339.96,339.96,0,58.15
2,34.339,2,18.95,72.88,0,19.48
1,-31.871,1,347.96,347.96,1,-181.55
2,4.024,1,89.95,89.95,0,-2.05
2,144.807,3,39.98,179.91,0,142.98
1,42.22,4,24.99,68.93,1,39.65
3,66.374,1,"1,519.97","1,519.97",1,0.75
1,51.058,5,464.95,"3,696.68",2,8.42
4,65.686,1,407.96,407.96,0,42.9
1,79.283,3,179.99,270.94,2,55.98
4,657.269,4,729.96,"2,269.90",0,196.53
2,213.854,2,289.92,680.17,0,165.04
1,76.088,3,114.99,209.94,0,29.85
1,8.547,1,14.99,14.99,0,6.99
2,5.748,1,8.88,8.88,0,5.52
6,239.721,2,69.99,979.94,1,275.66
1,163.518,1,38.88,38.88,0,32.6
1,1.73,1,15.99,15.99,0,1.73
1,-0.85,1,23.96,23.96,0,-0.85
1,36.956,1,79.99,79.99,1,23.99
1,30.294,5,34.99,336,0,25.03
2,143.886,4,32.98,418.86,0,82.8
3,12.67,1,16.97,16.97,1,11.59
2,51.697,4,43.98,162.92,0,42.45
2,13.266,1,11.98,11.98,0,7.78
5,152.269,4,501.95,926.9,1,56.35
2,56.146,1,779.98,779.98,0,8.1
9,185.083,5,130.63,"1,357.70",2,53.28
1,32.689,1,54.99,54.99,0,24.49
2,-2.953,2,449.98,449.99,0,-5.72
3,61.916,2,33.97,72.94,0,61.16
1,100.548,620,2,"3,048.33",10,-42.66
2,37.907,3,19.98,117.93,3,27.59
1,4.572,1,35.96,35.96,0,4.13
2,-52.53,1,420.95,420.95,0,-52.53
2,85.723,1,714.98,714.98,0,-16.02
2,111.946,2,149.98,388.95,0,153.35
5,293.38,3,959.97,"1,037.94",0,160.56
1,19.43,1,40.99,40.99,0,7.85
8,10.929,1,736.92,736.92,0,-45.94
1,4.34,1,10.99,10.99,0,4.34
1,104.504,6,151.96,"1,195.36",2,107.83
4,37.493,2,27.96,53.92,0,34.65
1,17.138,2,8.99,82.96,0,7.6
1,1.08,1,9.96,9.96,0,1.08
3,862.936,25,234.97,"4,374.37",7,595.31
4,280.393,5,137.96,558.35,0,242.55
1,106.144,1,789.99,789.99,0,60.69
1,34.333,1,104.99,104.99,0,24.08
4,57.394,3,18.96,276.92,0,190.11
1,9.809,1,31.99,31.99,0,9
1,24.775,2,19.99,78.95,0,18.33
2,35.148,3,48.98,106.94,0,33.66
8,17.277,1,870.92,870.92,0,-41.01
6,85.611,4,759.94,"1,109.86",0,10.06
3,103.466,3,29.97,121.83,0,96.47
3,4.344,1,190.96,190.96,0,1.33
1,9.402,1,23.96,23.96,0,8.96
1,117.122,1,449,449,0,53
1,8.456,1,49.99,49.99,0,6.99
3,37.821,1,464.97,464.97,0,1.99
2,43.966,1,749.98,749.98,0,-87.15
2,5.71,1,370.95,370.95,0,5.71
2,112.277,2,701.28,711.27,0,62.28
1,68.759,2,129.99,369.97,0,18.29
1,147.667,2,599.99,677.96,1,113.6
1,-3.843,1,0.01,0.01,0,-3.89
3,5.85,1,28.97,28.97,0,5.76
2,858.95,10,"1,623.90","6,357.66",1,602.75
5,12.75,1,27.25,27.25,0,12.75
1,7.06,1,29.99,29.99,1,7.06
1,2,1,6.99,6.99,0,1.08
1,34.434,2,14.99,44.98,1,24.65
5,45.613,3,90.95,134.42,1,32.47
3,51.69,2,385.64,405.63,0,51.65
3,259.804,13,32.97,"1,224.15",2,137.17
1,106.295,3,0.01,267.46,1,67.85
2,-77.009,1,259.98,259.98,0,-82.16
3,30.176,1,144.97,144.97,0,20.97
3,46.776,1,105.97,105.97,0,33.81
2,107.047,1,280.98,280.98,1,82.22
1,27.93,1,56.99,56.99,0,27.93
6,15.9,1,40.36,40.36,0,15.22
1,12.046,1,36.99,36.99,0,2.99
2,64.526,3,109.98,631.63,0,42.28
3,8.344,7,31.97,900.21,3,812.87
4,259.2,1,899.96,899.96,0,259.2
3,19.675,2,76.07,456.05,0,-0.9
16,332.817,7,"1,151.64","2,096.53",1,144.58
1,107.977,1,99.99,99.99,0,79.99
3,7.511,1,28.97,28.97,0,6.38
2,58.836,1,235.98,235.98,0,12.69
1,48.508,2,84.99,169.98,0,41.21
1,179.617,2,149.99,689.97,0,154.74
1,43.341,3,39.99,96.97,0,28.48
6,287.877,3,"1,589.92","1,608.59",0,-85.91
1,39.796,2,89.99,889.98,0,-18.37
1,325.981,9,9.99,"3,165.82",3,217.79
1,200.942,6,19.99,611.89,0,297.03
2,4.602,1,9.98,9.98,0,2.74
3,22.71,2,17.47,42.46,1,10.14
9,27.698,1,904.91,904.91,0,-47.76
2,147.932,2,392.28,974.84,0,43.24
3,12.284,1,58.97,58.97,0,9.86
1,27.34,2,6.99,54.98,0,27.34
2,72.083,2,24.98,124.96,0,71.36
6,334.895,3,64.7,"1,515.61",0,174.69
2,60.512,6,21.98,111.9,3,59.08
2,202.873,9,148.98,"1,359.85",0,125.46
3,851.174,32,26.27,"5,136.17",2,344.02
1,192.631,5,74.99,540.93,0,28.07
4,22.803,1,34.96,34.96,0,19.3
3,81.414,2,"1,369.97","1,969.96",0,-14.8
4,19.7,1,38.96,38.96,0,19.7
2,25.491,1,18.98,18.98,1,14.24
3,186.172,1,699.97,699.97,0,104.16
4,-36.001,1,429.96,429.96,0,-52.61
3,70.107,2,48.97,134.31,1,51.64
2,23.312,1,21.48,21.48,0,9.06
4,9.78,2,6.96,18.93,0,9.78
1,14.136,2,399.99,"1,499.98",0,-16.17
3,100.317,1,584.97,584.97,0,88.05
4,194.704,1,759.96,759.96,0,143.64
1,63.003,2,199.99,294.98,1,55.15
2,145.541,2,679.98,712.97,0,93.25
3,18.578,1,20.47,20.47,0,16.62
8,119.254,1,693.92,693.92,0,72.84
3,61.71,1,484.97,484.97,0,31.99
5,21.231,2,28.95,37.93,0,19.9
12,434.99,5,305.88,"1,187.66",0,252.87
1,37.378,2,59.99,299.98,0,23.46
1,1.861,1,1.99,1.99,0,0.79
1,29.103,2,29.99,74.98,0,27.55
2,0,1,0,0,0,0
1,35.551,1,69.99,69.99,0,27.99
3,184.819,5,159.97,548.9,0,153.4
3,23.124,2,60.97,83.96,0,20.15
8,40.906,1,100.92,100.92,0,37.47
4,127.504,4,45.96,314.85,2,70.55
3,13.296,1,27.47,27.47,0,13.26
2,10.81,1,551.68,551.68,0,10.81
2,61.843,3,94.98,223.99,0,58.57
3,103.893,1,649.97,649.97,0,46.05
2,11.012,1,47.98,47.98,0,8.61
6,40.042,1,75.94,75.94,0,40.01
2,34.795,2,99.98,129.97,0,9.28
1,12.058,1,129.99,129.99,0,6.99
1,-106.92,1,99.99,99.99,0,-106.92
1,300,1,"1,149.99","1,149.99",0,300
2,25.908,2,34.98,54.97,0,24.54
2,2.22,1,10.98,10.98,0,2.22
1,8.92,1,9.99,9.99,0,8.05
1,46.19,1,59.99,59.99,0,44.5
6,367.122,3,"1,098.94","1,223.91",1,361.55
4,2.994,7,497.96,914.83,0,-85.21
4,23.866,2,159.98,229.97,0,141.97
1,12.808,1,41.99,41.99,1,12.92
4,13.886,3,204.96,697.44,2,-3
1,77.104,3,69.99,235.96,0,181.95
2,1.27,1,3.98,3.98,0,1.27
2,61.112,3,12.48,162.43,1,52.43
1,219.498,2,949.99,"1,654.97",0,99.64
1,208.884,6,5.98,805.9,1,194.41
1,60.34,3,129.99,261.07,2,60.34
2,46.967,2,79.98,138.45,0,46.12
1,102.165,2,39.99,"1,173.95",0,47.48
10,197.991,3,287.87,"1,089.81",1,70.26
1,80.022,1,349.99,349.99,0,10
2,-0.677,5,372.98,"1,567.24",2,-101.7
3,28.616,4,101.27,219.72,0,12.03
3,265.329,1,375.91,375.91,0,263.67
2,-33.35,1,462.98,462.98,0,-33.35
2,92.239,5,95.98,337.91,0,67.66
2,23.235,4,236.98,"1,433.73",0,-62.32
2,65.545,2,111.97,456.89,0,26.01
9,-9.881,1,557.55,557.55,1,-41.48
3,123.338,5,53.97,300.25,0,101.25
3,4.59,1,8.67,8.67,0,4.59
2,8.393,1,91.08,91.08,0,-0.41
4,63.048,2,203.96,203.96,0,50.3
4,128.19,1,457.96,457.96,0,45.81
4,45.454,1,128.96,128.96,0,23.07
1,66.13,1,649.99,649.99,0,-43.66
1,3.137,1,12.99,12.99,0,2.29
2,66.512,1,79.98,79.98,0,61.28
2,15.566,2,16.98,26.97,0,15.36
1,11.8,1,29.99,29.99,0,11.8
1,26.273,1,99.99,99.99,0,21.53
1,172.479,4,56.99,"1,308.83",0,47.36
2,24.276,1,335.98,335.98,0,-11.35
1,8.99,1,49.99,49.99,0,8.99
1,5.044,1,34.99,34.99,0,2.95
9,113.866,2,239.41,271.39,0,36.38
6,224.279,9,229.94,"1,531.51",1,107.62
5,-45.038,2,420.92,586.25,2,-96.98
4,37.17,1,131.72,131.72,0,37.17
3,6.109,1,48.98,48.98,0,33.68
1,1.986,1,89.99,89.99,0,-5.76
1,23.196,2,79.99,107.97,0,22.23
4,-50.296,6,369.96,"1,467.05",2,-156.27
6,14.194,2,113.94,413.93,0,4.15
3,74.061,1,636.97,636.97,0,24.83
3,36.814,1,573.04,573.04,0,4.33
6,170.341,2,896.94,959.88,1,144.76
7,626.838,10,635.03,"3,561.69",0,281.97
2,106.386,5,127.98,424.34,2,90.97
1,55.675,2,79.99,129.98,0,42.9
1,-2.676,1,349.99,349.99,0,-65
6,76.334,4,177.94,293.6,0,54.93
3,28.78,3,516.97,"1,113.95",1,28.03
1,81.203,8,52.99,211.35,3,73.68
3,307.383,5,969.97,"1,204.36",0,245.42
1,41.813,4,12.99,90.95,1,33.66
1,6.006,1,7.99,7.99,0,5.99
3,71.338,2,63.37,108.36,2,36.61
1,312.946,14,12.99,"1,403.12",7,270.57
4,105.649,2,484.37,"1,084.36",2,64.04
3,214.205,3,64.97,"1,610.88",4,-8.17
5,40.955,1,256.95,256.95,0,29.55
2,6.415,1,9.98,9.98,0,5.21
3,43.389,1,57.97,57.97,1,40.72
4,122.433,1,629.96,629.96,0,104.98
4,63.961,1,741.46,741.46,0,-31.64
2,43.009,2,20.98,188.03,0,12.17
2,10.298,3,315.98,349.96,0,5.77
1,2.04,1,29.99,29.99,1,2.04
4,8.264,1,19.75,19.75,0,6.92
1,145.208,6,539.96,"1,699.26",1,-53.01
1,3.464,1,14.99,14.99,0,1.49
2,103.115,7,17.98,325.26,0,76.31
3,210.404,7,142.97,532.82,0,176.9
1,"3,347.01",20,37.98,"8,569",5,"2,118.94"
14,"2,101.22",3,"5,625.86","6,185.83",1,449.24
1,47.021,2,79.99,191.16,0,10.19
2,15.7,1,40.57,40.57,0,15.7
1,130.784,5,169.99,257.93,0,109.1
1,58.82,4,149.99,669.43,1,-67.12
1,-25.346,1,179.98,179.98,0,-33.22
6,"1,201.91",26,42.94,"7,982.89",6,937.16
2,46.056,1,459.98,459.98,0,-1.99
1,14.187,1,14.99,14.99,1,14
3,18.941,1,48.57,48.57,0,18.82
3,5.163,1,412.97,412.97,0,5.15
1,41.149,9,62.99,"1,292.30",0,81.09
1,14.503,2,1.99,26.98,0,9.36
2,69.115,3,32.98,117.94,1,56.28
2,41.485,1,239.98,239.98,0,37.18
3,39.878,1,101.07,101.07,0,29.35
1,"1,024.03",42,17.99,"3,692.31",3,720.6
1,9.907,2,49.99,68.76,0,9.69
1,-8.654,3,3.99,558.97,0,-50.65
1,-10.464,1,499,499,0,-71.01
1,6.17,1,15.96,15.96,1,6.17
1,-42.36,1,499.99,499.99,0,-42.36
5,110.16,3,692.25,702.24,0,23.06
4,646.743,15,769.96,"4,176.49",1,205.35
3,36.521,2,31.97,61.96,0,27.52
1,84.326,2,279.99,584.97,0,-7.8
3,137.951,5,93.97,233.88,0,109.1
1,109.99,1,599.99,599.99,0,109.99
1,34.638,2,51.99,103.98,0,32.24
4,3.22,1,44.96,44.96,0,2.79
1,438.113,6,19.99,"1,693.89",2,105.48
3,141.286,8,629.97,"2,202.81",2,97.05
2,4.692,1,8.28,8.28,0,4.69
2,3.408,1,13.98,13.98,0,2.37
3,10.98,1,46.27,46.27,0,10.98
1,6.12,1,59.99,59.99,0,6.12
3,13.32,1,12.97,12.97,0,7.58
1,6.452,1,7.99,7.99,0,4.21
3,60.368,1,202.72,202.72,0,-2.76
4,77.031,1,341.96,341.96,0,29.29
2,54.933,3,25.94,141.4,0,37.31
4,123.943,4,47.16,745.88,0,25.71
1,1.632,5,55.99,388.93,0,-155.06
2,22.811,1,30.48,30.48,0,15.25
2,268.923,5,349.98,"1,192.87",0,114.36
5,21.32,2,19.25,44.24,0,21.32
1,152.276,2,289.99,779.97,1,39.43
6,28.308,1,53.3,53.3,0,6.34
4,122.585,1,669.96,669.96,0,21.25
1,66.8,6,11.96,240.98,1,15.31
5,79.446,2,107.92,162.9,1,64.24
1,44.274,2,14.99,314.97,0,43.65
3,24.864,1,59.97,59.97,1,22.54
3,7.04,1,14.47,14.47,0,7.04
3,17.34,1,35.97,35.97,0,17.34
1,8.267,1,14.99,14.99,0,7.49
7,111.08,2,238.6,288.59,1,87.34
1,58.796,3,29.99,92.98,0,-268.41
6,-21.324,1,357.94,357.94,0,-31.89
1,134.583,2,699.99,"1,799.98",1,70.22
5,489.004,2,"1,249.95","1,249.95",0,275.36
7,15.478,3,47.9,91.87,0,13.41
3,34.374,1,501.97,501.97,0,22.53
4,57.918,4,32.16,719.57,0,58.02
1,9.99,1,249.99,249.99,0,9.99
4,18.946,1,33.96,33.96,0,18.51
1,115.66,9,14.99,411.82,2,108.08
4,4.84,1,20.86,20.86,0,4.84
4,17.012,1,32.32,32.32,0,16.57
3,94.943,1,899.97,899.97,1,25.74
1,27.868,1,279.99,279.99,0,-7.05
3,-3.304,1,269.97,269.97,0,-53.96
1,51.705,3,14.99,144.96,0,42.24
3,81.684,2,461.07,522.1,0,-14.94
2,35.023,2,15.98,51.95,0,32.33
2,23.205,1,34.98,34.98,0,18.73
3,71.437,8,30.96,174.87,0,47.41
1,2.598,1,6.99,6.99,0,2.59
5,139.637,3,256.66,439.41,0,114.09
8,76.016,5,690.92,856.78,0,20.91
1,5.18,2,8.66,17.65,0,4.26
1,12.304,3,22.99,182.97,0,1.97
3,18.52,1,42.47,42.47,0,14.23
1,33.121,4,199.99,"1,074.94",0,-38.13
2,12.26,1,53.98,53.98,0,12.26
1,66.084,2,219.99,407.96,0,59.22
1,17.133,1,29.99,29.99,0,11.99
3,19.589,1,66.67,66.67,0,5.53
2,-86.308,5,24.95,816.88,4,-93.57
3,65.277,1,499.97,499.97,0,11.15
5,22.149,2,17.25,56.23,0,18.78
1,17.42,1,69.99,69.99,0,17.42
5,483.45,21,475.45,"5,144.13",6,107.73
2,23.516,1,419.98,419.98,0,2.98
1,70.63,3,449.99,909.97,0,-32.85
3,138.378,5,112.97,315.93,1,97.36
2,231.219,5,277.98,"1,856.72",1,134.66
3,44.413,1,284.97,284.97,0,-21.52
1,51.568,3,12.99,83.94,1,50.09
1,54.311,3,29.99,389.97,1,14.97
1,18.372,2,79.99,108.96,0,7.34
1,26.678,4,359.99,"1,899.93",1,4.37
5,142.688,5,191.95,396.37,1,127.92
2,349.231,28,44.98,"1,683.50",2,292.92
1,29.238,1,99.99,99.99,0,27.35
1,4.37,1,8.99,8.99,0,4.37
6,222.248,3,801.93,838.92,0,145.63
1,4.803,1,159.99,159.99,0,-24.01
2,-93.192,2,24.98,289.96,0,-149.8
2,9.352,2,47.98,85.64,0,7.38
4,293.14,2,"1,029.96","1,092.95",0,89.92
1,324.204,3,17.99,"1,717.91",0,200.3
1,162.706,9,5.32,426.21,0,147.53
1,199.851,7,95.96,"1,111.83",2,61.15
1,25.238,3,159.99,"1,329.96",0,-76.92
1,4.715,1,129.99,129.99,0,2.5
4,26.734,1,55.92,55.92,1,26.35
1,7.282,1,17.99,17.99,0,4
9,103.706,4,69.91,386.95,0,86.02
1,61.249,6,36.99,211.74,0,40.42
3,147.743,9,118.47,774.28,0,92.46
2,53.074,4,102.98,264.1,0,29.19
1,25.461,1,39.99,39.99,1,7.5
1,616.665,17,159.99,"2,955.06",7,335.52
1,568.18,3,"1,199.94","3,099.82",0,387.84
1,31.349,1,49.99,49.99,0,12.49
1,0.71,1,2.99,2.99,0,0.71
3,61.245,1,119.97,119.97,0,58.68
2,12.441,1,16.98,16.98,0,9.1
1,7.4,1,14.99,14.99,0,7.4
1,6.2,1,23.98,23.98,0,6.2
6,53.65,2,273.94,408.93,1,22.91
1,43.564,1,119.99,119.99,0,36
1,612.812,4,"1,339.99","4,212.78",0,398.35
8,186.109,3,733.92,"1,130.84",1,115.46
3,181.77,7,369.97,769.82,2,92.44
4,841.347,19,546.96,"4,037.18",3,326.47
1,102.391,7,209.99,851.18,3,72.13
3,957.562,30,29.97,"3,051.33",11,599.8
1,10.94,1,299.99,299.99,0,10.94
5,82.15,1,361.97,361.97,0,22.16
6,295.435,6,668.94,"1,608.89",4,283.94
5,45.486,3,40.31,86.27,0,30.4
4,39.03,1,61.96,61.96,0,30.5
1,18.971,1,29.99,29.99,0,11.24
1,0.759,2,12.99,13,0,0.56
1,11.16,2,3.99,393.96,0,11.16
3,34.521,2,114.97,164.96,0,69.93
2,114.45,1,499.98,499.98,0,114.45
1,-1.764,1,449.99,449.99,0,-10.01
2,9.908,1,11.98,11.98,0,7.18
4,311.168,5,519.96,"1,391.88",0,166.81
4,-34.821,34,8,657.25,0,-109.53
2,47.03,2,399.98,476.96,0,36.23
5,697.192,11,765.71,"3,186.12",1,448.1
8,59.684,1,282.92,282.92,0,23.56
1,64.511,5,5.99,384.42,0,63.93
1,149.473,2,74.99,481.95,0,79.84
1,57.714,3,59.99,105.94,0,54.29
2,23.98,1,49.98,49.98,0,23.98
1,"1,520.61",41,584.99,"5,594.76",6,995.21
3,36.535,5,8.33,237.3,1,0.92
2,21.811,2,24.98,44.97,2,21.32
2,475.374,5,575.91,"2,134.64",0,264.88
1,7.37,1,12.99,12.99,0,7.37
1,"2,363.73",35,124.75,"9,590.67",0,"1,108.56"
13,181.572,5,"1,464.74","1,927.35",1,74.16
6,81.401,3,23.18,287.13,1,69.55
1,20.88,1,559.99,559.99,0,20.88
1,563.686,5,169.99,"2,674.86",0,337.39
3,97.043,2,86.67,486.66,0,-18.45
1,-273.689,12,229.99,"5,600.66",4,-542.79
3,350.749,7,54.97,"1,734.78",1,97.29
2,14.7,1,81.98,81.98,0,1.94
2,11.83,1,599.98,599.98,0,-88.8
3,18.459,2,274.97,414.92,0,11.2
1,11.694,2,79.99,83.98,0,-1.97
2,102.892,2,369.98,639.97,1,94.85
4,70.446,1,284.92,284.92,0,57.74
2,198.227,5,309.98,"1,730.50",2,115.77
7,695.689,7,"1,358.93","2,620.39",0,528.55
1,51.977,1,599.99,599.99,0,-39.85
1,25.1,1,129.99,129.99,0,25.1
5,54.376,3,94.95,159.4,0,42.48
3,33.258,1,76.67,76.67,0,27.68
1,270.441,7,29.99,889.49,0,238.57
1,14.521,1,19.99,19.99,0,14.09
1,-2.553,2,11.99,71.98,0,-19.92
3,"1,052.19",7,"2,568.83","5,973.58",3,476.85
2,43.25,1,329.98,329.98,0,43.25
3,0,1,0,0,0,0
4,262.226,4,43.96,"1,007.90",0,152.74
1,30.172,1,269.99,269.99,1,18.99
2,226.215,2,184.98,904.94,0,103.94
2,23.213,2,30.98,69.96,0,19.38
1,44.557,3,39.99,103.91,0,39.89
2,21.298,1,49.98,49.98,0,19.98
3,36.133,1,209.97,209.97,0,-59.45
4,39.988,1,201.96,201.96,0,38.21
6,7.732,1,36.04,36.04,0,7.62
7,235.107,1,897.93,897.93,1,172.07
5,3.323,1,169.97,169.97,0,98.14
28,931.603,5,"1,644.72","2,191.19",0,855.5
2,483.128,17,379.98,"2,111.87",1,359.5
1,120.564,5,34.99,209.94,1,104.59
1,3.66,1,59.99,59.99,0,3.66
4,994.854,6,633.96,"5,029.75",2,804.19
1,7.44,1,19.99,19.99,0,7.44
1,24.698,2,6.99,31.98,0,24.48
1,11.6,1,14.99,14.99,0,11.6
2,114.703,2,299.98,429.97,0,7.86
2,13.627,1,81.98,81.98,0,11.78
1,24.251,1,139.99,139.99,0,19.15
6,200.214,5,306.71,844.19,0,104.76
4,138.039,4,163.97,668.92,0,97.03
7,90.484,1,222.93,222.93,1,85.75
2,215.593,2,94.98,"1,646.45",0,123.04
1,34.598,1,69.99,69.99,0,27.99
1,26.29,1,199.99,199.99,0,26.29
3,-80.834,1,322.97,322.97,0,-83.07
2,13.303,2,12.98,67.95,0,12.29
10,75.892,1,857.9,857.9,0,21.43
9,-0.821,1,993.91,993.91,0,-81.55
3,0.541,2,402.97,402.97,0,-53.01
1,21.077,1,44.99,44.99,0,9.49
1,16.99,1,49.99,49.99,0,16.99
4,414.733,3,750.96,"1,312.85",3,-183.56
4,295.31,11,305.96,"1,088.70",0,122.31
10,241.919,1,769.86,769.86,0,150.09
2,138.248,6,99.98,570.14,1,101.88
2,16.142,2,16.98,32.96,0,16.1
7,146.185,1,544.93,544.93,1,142.36
4,52.506,1,703.96,703.96,0,-19.71
2,140.798,2,349.95,699.9,1,5.29
2,11.556,1,59.99,59.99,0,7.61
2,385.22,15,49.98,604.69,0,372.06
1,50.171,1,349.99,349.99,1,15.42
1,10.176,1,59.99,59.99,0,10.01
1,260.558,13,10.99,"1,541.73",0,135.4
4,153.356,3,401.96,436.94,1,94.97
1,13.298,2,19.99,29.98,1,9.98
2,-18.217,1,279.98,279.98,0,-29.53
1,16.303,2,14.99,53.97,0,16.14
2,130.093,2,410.98,430.97,2,128.44
1,46.233,3,34.99,122.94,1,19.26
8,408.775,3,"1,239.90","1,699.88",2,237.43
1,2.841,2,9.99,109.98,0,101.48
4,48.174,3,48.92,125.82,0,47.81
1,0.953,1,399.99,399.99,0,-64.55
1,31.247,2,15.96,39.92,0,30.5
4,42.751,4,39.96,140.9,1,22.04
1,52.637,2,49.99,96.93,0,52.02
1,10.54,2,0.01,26.97,0,10.54
1,6.513,1,9.99,9.99,0,4.99
1,295.66,4,139.98,732.55,3,286.85
7,100.527,1,428.93,428.93,0,53.44
4,41.462,3,45.96,77.93,0,35.95
1,426.299,6,64.99,"3,216.63",1,202.05
1,-93.014,2,649.99,"1,949.98",0,-138.2
1,254.094,11,79.99,899.95,3,227.95
1,82.685,9,299.99,949.86,2,27.93
4,317.811,4,709.96,"2,804.92",0,209.81
2,28.516,1,159.98,159.98,0,24.98
1,6.82,1,7.99,7.99,0,6.82
6,162.314,7,305.94,562.23,0,116.55
1,100.77,4,12.99,169.94,2,39.52
10,224.255,6,291.77,766.71,1,141.75
2,34.661,1,49.98,49.98,0,32.61
1,95.432,2,69.99,119.98,0,89.97
7,104.112,3,254.43,352.4,1,50.09
2,17.43,1,139.98,139.98,0,17.43
5,457.806,2,"1,720.95","1,810.93",0,387.35
6,110.873,2,472.96,901.74,0,49.37
1,-8.16,1,99.99,99.99,0,-8.16
2,45.179,2,74.98,164.96,1,-3.22
1,78.036,1,749.99,749.99,0,29.99
4,-15.7,1,604.93,604.93,0,-88.57
1,13.582,1,39.99,39.99,0,8.56
2,22.197,3,3.73,31.7,0,21.15
1,193.309,2,479.97,502.95,0,174.07
1,36.169,4,49.99,157.96,1,15.46
6,83.134,1,157.94,157.94,0,78.64
1,222.988,11,99.99,"1,129.39",0,103.97
2,61.159,5,39.98,131.94,2,44.21
2,75.7,1,329.98,329.98,0,75.7
2,41.48,1,629.98,629.98,0,41.48
3,23.66,1,50.47,50.47,0,23.66
1,496.486,5,69.99,"1,065.92",0,-5.23
1,98.82,1,399.99,399.99,0,98.82
3,135.555,3,549.97,901.29,0,61.43
1,98.83,1,399.99,399.99,0,98.83
1,39.42,2,47.96,73.94,0,37.46
1,-7.01,2,359.99,359.99,0,-7.01
1,5.321,1,23.99,23.99,0,5.12
2,"1,136.34",10,279.98,"4,261.11",2,716.85
1,38.782,2,49.99,67.97,0,38.35
6,8.964,1,404.44,404.44,0,5.37
1,37.408,1,179.99,179.99,0,-52.27
2,20.973,1,303.98,303.98,0,15.65
5,23.755,1,57.95,57.95,0,22.25
1,44.419,1,329.99,329.99,0,5.89
5,149.176,1,590.95,590.95,0,71.67
3,122.129,3,76.67,264.79,0,92.71
1,36,1,139,139,0,36
7,57.377,4,517.93,851.89,0,-13.88
1,22.454,2,4.99,84.97,0,16.37
3,202.399,3,949.97,989.96,0,131.31
1,8.31,1,54.99,54.99,0,4.99
3,96.73,3,68.96,318.89,0,76.95
1,12.766,1,17.99,17.99,0,11.99
1,92.843,2,89.99,324.97,0,84.58
3,37.177,3,113.27,547.21,0,3.39
2,39.872,3,19.98,73.94,0,34.78
1,571.393,8,15.99,"2,892.62",0,332.04
2,25.628,1,66.98,66.98,0,20.93
1,1.808,1,4.99,4.99,0,0.94
2,182.144,4,209.98,532.92,0,178.08
10,49.631,2,853.9,877.88,1,9.16
6,275.429,1,896.94,896.94,0,171.82
2,17.44,2,21.98,39.97,2,17.44
4,37.106,1,41.96,41.96,1,26.61
5,113.324,8,139.99,699.92,1,594.81
1,2.559,1,9.99,9.99,0,2.29
2,12.66,1,31.98,31.98,0,12.66
2,13.6,1,165.98,165.98,0,13.6
2,44.652,1,66.98,66.98,0,35.79
1,28.149,1,99.99,99.99,0,13.43
8,559.531,21,53.42,"1,484.66",2,420.96
2,3.017,1,5.18,5.18,0,2.56
4,37.939,3,94.96,132.02,1,23.9
1,17.551,1,24.99,24.99,0,9.99
1,45.446,1,79.99,79.99,0,44.99
1,24.105,2,159.99,164.98,0,10.46
1,1.671,1,5.99,5.99,0,1.62
1,61.072,3,21.99,122.97,0,55.37
1,143.101,8,424.96,794.8,0,187.44
2,13.435,1,16.98,16.98,1,7.19
2,23.375,6,13.98,215.36,1,1.74
2,8.583,1,10.98,10.98,0,5.74
3,38.69,1,166.27,166.27,0,38.69
1,34.571,1,89.99,89.99,0,34.42
2,69.289,4,71.98,"1,149.93",1,-437.12
4,82.019,3,449.95,"1,249.92",1,-107.18
1,143.749,1,"1,299.99","1,299.99",0,-49.01
1,18.872,3,64.99,678.47,0,-38.95
3,47.767,3,519.97,827.92,0,6.45
1,0.67,1,3.99,3.99,0,0.67
1,52.25,4,29.99,159.92,0,52.25
1,38.183,1,"1,099.99","1,099.99",0,-11.17
4,43.87,2,324.96,344.94,0,-16.18
3,2.983,1,11.07,11.07,0,2.03
1,91.451,2,5.99,419.32,0,52.02
2,157.763,1,"1,279.98","1,279.98",0,100.98
7,251.783,6,168.9,898.49,0,208.82
2,2.24,1,4.98,4.98,0,2.24
2,117.603,7,2.68,302.55,0,100.79
1,14.538,1,21.99,21.99,1,13.37
9,680.856,17,"1,275.91","3,034.72",2,670.06
1,20.31,1,89.99,89.99,0,20.31
2,-25.361,2,61.98,274.91,0,-63.68
1,3.23,1,8.99,8.99,0,3.23
3,18.439,2,22.97,37.4,0,17.65
1,19.147,1,79.99,79.99,0,11.99
1,63.387,1,79.99,79.99,0,63.97
2,39.043,1,158.98,158.98,1,6.42
2,8.111,1,13.98,13.98,0,7.03
2,28.602,2,26.48,38.46,0,28.17
1,18.814,2,45.98,105.97,0,-14.53
4,175.159,4,0,"1,020.87",0,127.19
1,317.112,6,34.99,706.84,1,285.05
1,145.727,2,159.98,239.13,0,145.16
1,-136.825,3,219.99,571.45,0,-143.61
3,108.615,2,699.97,714.96,0,45.76
